Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
Armenia,ARM,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,61,574,789,510,407,388,693,1599,963,945,882,939,1115,1266,1102,1122,1167,,,
Armenia,ARM,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6740,3254,4429,2901,3599,3276,3018,3090,2472,2886,4012,4009,4246,4701,4735,4398,4620,4620,4884,4831,,,
Armenia,ARM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386519,,3142316,3966685,6167674,3442977,4703718,4226900,3457721,5101971,3992200,6476229,3937441,3759946,5737622,7045295,8886596,,,
Armenia,ARM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.501607591,,2.283042317,4.726627319,10.39872659,1.622448171,1.40902708,1.246117046,0.619179418,1.080395244,0.87587352,1.405882026,2.181898774,1.848659372,2.598362316,2.649411668,2.883150232,,,
American Samoa,ASM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1368103,405.9745789,151.867981,101.4936523,,,,,,,,,,,
American Samoa,ASM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578800,769324.4444,806277.7778,1886308.889,1190460.37,1200365.556,1094687.037,1147304.444,1181754.444,,,
Antigua and Barbuda,ATG,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.3,0.8,0.5,0,0.1,0.2,,,,,
Antigua and Barbuda,ATG,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,7,,,
Antigua and Barbuda,ATG,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,892,745,712,847,1009,994,1031,1028,716,685,729,675,720,,,
Antigua and Barbuda,ATG,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,892,745,712,847,1009,994,1031,1028,716,685,729,675,720,,,
Antigua and Barbuda,ATG,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20012,1813,,,,,22896,,1208,,0,0,0,0,0,,,
Antigua and Barbuda,ATG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7921115,0.092391158,,,,,0.780367566,,0.056512531,,0,0,0,0,0,,,
Australia,AUS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972287332,2151687683,2809284035,3012858777,2832316675,3423557729,4110573493,4186612477,3983219102,4051970239,,
Australia,AUS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573756156.6,641546473.1,713645961,746149101.7,789823546.5,978059795.2,948333508.2,859824156.7,813652776.3,890864775.9,,
Australia,AUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.659870028,,1.51323998,,1.573490024,,1.75,,1.85758996,,2.188730001,,2.407779932,,2.385620117,,,,,,
Australia,AUS,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,8138,,,,8247,10121,9831,9896,10730,10664,10742,11452,11929,12695,13125.4,13623.3,13815.7,14307.4,14341.1,14588.6,14484,14255.2,14933.6,15588.9,15974.4,17217.1,17833.8,18776.5,18932,19516.7,20602.6,,,,,
Australia,AUS,"Patent applications, nonresidents",IP.PAT.NRES,,,,9470,10162,11027,11562,11675,12511,13376,12459,12016,11559,11809,11650,9771,9797,9882,9573,9896,9354,9807,9572,9529,10212,,,,,,,,,,,12277,13221,15398,16063,17960,20073,20548,20181,19176,20274,21302,23166,24122,23525,21187,22478,23143,23731,26656,,,
Australia,AUS,"Patent applications, residents",IP.PAT.RESD,,,,3978,3972,4123,4445,4058,4201,4070,3984,4391,4606,4651,4300,4311,4320,4364,4558,4744,6582,6341,6603,6930,7170,,,,,,,,,,,1784,1797,1760,1862,1858,1928,2187,2364,2418,2559,2555,2837,2718,2821,2494,2409,2383,2627,3061,,,
Australia,AUS,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,3991,,,,,4763,4731,3916,4651,4620,4525,6209,5570,6147,6056,5782,6164,7062,6830,7341,7185,9579,9189,9186,8604,16087,17567,17807,10154,10975,11243,12875,15589,13403,16969,18692,21164,25863,29049,21039,20989,17938,19826,21359,22199,22878,,,
Australia,AUS,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,4310,,,,,5263,4478,5130,5544,6268,6476,9918,7997,8782,9681,8036,9251,11397,12364,13809,15071,14242,12826,12624,14856,10039,12484,14575,14772,16022,18928,23858,27301,24970,26710,30618,37113,38550,40538,40001,38381,38466,39633,40150,41168,39663,,,
Australia,AUS,"Trademark applications, total",IP.TMK.TOTL,6090,6209,5828,6411,6280,6583,6714,7537,8301,9246,,8866,9204,10026,9209,9046,10195,10888,11001,16127,13567,14929,15737,13818,15415,18459,19194,21150,22256,23821,22015,21810,23460,26126,30051,32382,24926,26997,30171,36733,42890,38373,43679,49310,58277,64413,69587,61040,59370,56404,59459,61509,63367,62541,,,
Australia,AUS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328.460449,,3344.825684,,3426.974854,,3711.610107,,4015.707275,,4179.178711,,4280.359863,,,,,,,,
Australia,AUS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2703857,,,,,,,,,,1001.242065,,1120.036621,,,,,,,,
Australia,AUS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414725495,519795441,675284627,885009286,978796278,1160642748,1700360879,1811951850,1917702397,1937328232,1568134784,1617003942,2758525183,2678568038,2957076670,2744007506,3101865568,3289128981,3374471837,3259874731,3793610041,3246664637,3826224230,4859392142,4760970576,4565211317,,,
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.074119703,7.301448572,8.069528624,9.777940932,10.43484734,11.48080469,14.08045528,12.85512116,12.07011374,11.7296787,11.46150241,11.09083182,15.35994466,15.52538698,16.51967087,13.69082382,13.53592125,12.79191222,12.34262502,10.27225042,10.78836729,11.92575811,11.87659321,13.06709696,12.72958582,12.90999462,,,
Austria,AUT,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333839904,1597628650,1801161326,2093126154,1711140629,1611217213,1863759113,1955938061,1969588519,1879594723,,
Austria,AUT,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390689679.2,707356755.1,945184743.3,1195588998,1025767360,926081785.4,1038338525,1096821485,1069548892,1073040973,,
Austria,AUT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.598109961,1.694440007,1.771569967,1.887820005,1.93245995,2.05092001,2.124119997,2.240920067,2.236629963,2.458699942,2.439280033,2.50632,2.669569969,2.707819939,2.798460007,2.765779972,2.836390018,,,,
Austria,AUT,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,2160,,,,2179,2342,2271,2241,2675,2690,2756,3047,3051,3177,3425,3646.2,3947.4,4074,4157.8,4257.1,4479.5,4460,4692.1,4716,4567.9,4614.3,4827.2,4815.6,4833.2,4922.8,5102.5,,,,,
Austria,AUT,"Patent applications, nonresidents",IP.PAT.NRES,,,,7945,8479,9118,9514,9238,10246,9728,9519,9055,8807,8642,8039,7386,7360,7066,7081,5770,4166,3428,2620,2322,1891,1591,1336,1272,1048,915,670,544,517,513,516,458,449,397,349,341,340,284,329,213,266,235,378,287,329,292,249,276,294,244,,,
Austria,AUT,"Patent applications, residents",IP.PAT.RESD,,,,2586,2623,2714,2547,2593,2486,2422,2267,2252,2373,2280,2365,2525,2551,2385,2303,2446,2327,2390,2233,2345,2324,2269,2210,2249,2212,2105,2025,2076,2117,2190,1989,1728,1909,1910,1957,2028,1961,1815,1932,2120,2248,2270,2271,2385,2298,2263,2424,2154,2258,2162,,,
Austria,AUT,"Trademark applications, direct nonresident",IP.TMK.NRES,845,997,1061,1052,1005,1115,1144,1062,1282,1364,1317,1238,1388,1509,1394,1273,1436,1409,2204,2640,2396,2405,2802,2393,2639,9376,1741,2020,2433,2541,2813,2581,2545,2447,2815,3089,13156,12649,12338,12005,12507,11818,9996,9427,8542,8667,7543,6752,6228,5321,4386,3831,3659,3415,,,
Austria,AUT,"Trademark applications, direct resident",IP.TMK.RESD,1751,1855,1788,1935,1899,1758,1796,1621,1806,1822,1595,1685,1663,1821,1722,1862,2176,1931,3853,3928,4194,3457,4062,3377,3727,5425,2530,3030,3533,3712,3786,3604,3650,3798,3873,4276,5031,5370,6244,6700,7837,7544,7272,7459,7336,7565,7649,7844,7251,6378,5911,5693,5860,5738,,,
Austria,AUT,"Trademark applications, total",IP.TMK.TOTL,2596,2852,2849,2987,2904,2873,2940,2683,3088,3186,2912,2923,3051,3330,3116,3135,3612,3340,6057,6568,6590,5862,6864,5770,6366,14801,4271,5050,5966,6253,6599,6185,6195,6245,6688,7365,18187,18019,18582,18705,20344,19362,17268,16886,15878,16232,15192,14596,13479,11699,10297,9524,9519,9153,,,
Austria,AUT,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.706299,,,,2981.300537,,3167.911865,3455.634033,3527.523682,3811.073975,4136.629883,4140.575195,4312.416992,4401.077148,4564.938477,,,,
Austria,AUT,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.7563477,,,,1259.780884,,1472.802246,,1790.624146,1958.487915,,1995.840576,,2174.296143,,,,,
Austria,AUT,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162211455,1994376539,2891238329,3132868371,3320381762,3133580514,4008244239,4469661909,4498407835,5428243580,5889045124,6360053017,7359867511,7692868384,9507515015,11393207594,14708635263,13019354902,14330800978,14554088272,15326989392,12254877472,13721385414,15705949135,16175823634,18412394058,,,
Austria,AUT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.006911807,7.106485893,7.872959217,8.60114522,8.418167576,8.779092371,10.09522629,8.845950449,8.873684795,10.89953662,10.95634018,12.26966483,14.5978167,14.60985136,16.35080876,15.53155285,16.16497769,13.74293268,13.33616014,11.30981058,10.99615568,11.63616928,11.90557539,11.66917993,12.83668275,13.71555062,,,
Azerbaijan,AZE,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000,1281000,4697000,4827000,19229000,16531000,18423000,28180000,,,,
Azerbaijan,AZE,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,56000,22000,13000,1800000,149000,23000,28000,,,,
Azerbaijan,AZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235330001,0.369500011,0.421240002,0.392890006,0.335999995,0.340009987,0.301550001,0.324959993,0.298310012,0.219940007,0.171650007,0.170059994,0.165539995,0.249760002,0.218480006,0.210840002,,,,,
Azerbaijan,AZE,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,15,197,189,139.1,118.2,85.8,92,65.7,78.6,67.9,78.1,110.3,110.1,115.9,116.4,96.8,100.2,150.9,144.7,148.7,,,,,
Azerbaijan,AZE,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,17,,,,,10,7,18,7,6,13,8,7,17,17,12,,,,,
Azerbaijan,AZE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,165,,,,,203,234,246,270,281,246,287,226,264,254,193,144,156,,,
Azerbaijan,AZE,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,2685,2333,2628,2094,2144,4112,2051,2246,2482,3061,3363,3149,4701,3221,3310,3555,4845,5033,,,
Azerbaijan,AZE,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,28,,,,,591,485,671,1040,1597,1776,1626,1834,1655,1532,1915,898,1117,,,
Azerbaijan,AZE,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,2713,2333,2628,2094,2144,4703,2536,2917,3522,4658,5139,4775,6535,4876,4842,5470,5743,6150,,,
Azerbaijan,AZE,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823315,4932667,10870354,7831002,6170398,9074523,10144360,8654984,8262913,6099097,9073107,15493641,6470757,4422662,5712075,8042867,41513310,71872403,,,
Azerbaijan,AZE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.227088648,4.433975234,13.69323664,8.537543672,4.589822663,8.849828078,7.895818312,5.148316951,2.177362335,1.056412864,1.750041177,3.399733126,0.923285802,0.983053092,1.083928988,1.347690121,7.268488732,13.42318223,,,
Burundi,BDI,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620741.0618,16637.71675,,,,
Burundi,BDI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678.554247,4228.753007,45463.58225,,,
Burundi,BDI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2007,0.154190004,0.144339994,0.137549996,0.121260002,,,,,
Burundi,BDI,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,6,10,3,5,6,3,9,10.4,7.9,11.5,2.2,5.1,0.7,2.9,1.3,5.1,3.1,2.5,1.2,3.2,2,2.6,5.9,3.4,,,,,
Burundi,BDI,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,3,14,10,6,11,4,5,3,2,4,6,7,6,4,1,10,5,2,2,7,,2,,,1,3,,2,1,4,1,4,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Patent applications, residents",IP.PAT.RESD,,,,,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,22,260,94,70,95,145,104,90,88,94,80,66,73,67,154,89,110,66,95,82,102,,32,,,61,87,84,63,135,93,110,72,,,,,,132,,,,,,,,,,,,,,
Burundi,BDI,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,4,,1,11,,,,,,,,,,2,,,9,2,4,5,,6,,,4,14,6,14,3,7,7,6,,,,,,20,,,,,,,,,,,,,,
Burundi,BDI,"Trademark applications, total",IP.TMK.TOTL,,,,,22,264,94,71,106,145,104,90,88,94,80,66,73,67,156,89,110,75,97,86,107,,38,,,65,101,90,77,138,100,117,78,,,,,,152,,,,,,,,,,,,,,
Burundi,BDI,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177,29968,7769,,,2358,392,57,7034,98465,251014,119141,154570,20353,698983,1099093,1996065,529867,39,446314,,,,
Burundi,BDI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040585914,1.063410386,0.196872991,,,1.488598773,0.331964263,0.029389169,2.413168476,22.34362413,12.08864189,5.874200279,4.192780562,3.138245956,2.164699349,7.515000867,11.53697767,8.495674857,0.000246442,2.747348904,,,,
Belgium,BEL,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049602123,1076749130,1997618854,2022946503,1933337209,1905569305,2893124934,2812110268,3344620286,3437354326,,
Belgium,BEL,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360430546,1542293270,1678912247,1515499627,2556359035,2480815508,2531850757,2654492682,3358239113,3294168381,,
Belgium,BEL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.764500022,1.831030011,1.859320045,1.933009982,1.965579987,2.068249941,1.936089993,1.874819994,1.855080009,1.829570055,1.858839989,1.892989993,1.966860056,2.026679993,2.104779959,2.21281004,2.236210108,,,,
Belgium,BEL,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,3309,,,,3424,3658,3588,3586,3905,4103,4164,4431,4512,4949,5171.6,5554.4,5531.8,5687.7,5712.5,5735.4,5827.3,6036.7,6303.8,6625.4,6847.2,6736.1,7077.8,7298.1,7221.9,7389.4,7483.9,,,,,
Belgium,BEL,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,15044,15744,15152,16068,16158,15848,15099,14620,14481,13619,12164,11753,11453,9683,6864,5104,3918,2944,2261,1966,1476,1334,889,776,663,613,574,499,679,446,355,310,269,249,249,243,264,147,188,122,105,161,163,133,148,140,127,127,161,,,
Belgium,BEL,"Patent applications, residents",IP.PAT.RESD,,,,,,1766,1671,1607,1466,1456,1339,1359,1342,1242,1109,1060,1038,1073,1000,853,865,806,914,805,869,771,794,548,636,681,643,625,675,809,744,732,776,792,690,591,577,571,601,519,514,517,490,454,575,669,620,636,755,715,,,
Belgium,BEL,"Trademark applications, direct nonresident",IP.TMK.NRES,1234,1320,1631,1395,1444,1662,1595,1584,1775,1687,3474,,,,2826,2684,2608,2863,2924,3062,3099,3266,3316,3715,3675,10608,3893,6312,5237,5814,6581,5475,5650,5571,6321,6239,15575,14221,13706,13500,13769,12544,10745,10011,9490,12027,9970,7680,7059,5483,4954,4832,4373,4381,,,
Belgium,BEL,"Trademark applications, direct resident",IP.TMK.RESD,1980,2178,2507,1771,1794,1827,2080,1736,1707,1597,2849,,,,4559,4342,3749,4321,4355,4894,4949,5390,5973,6450,7057,7723,8066,18639,12348,13292,14463,12456,13319,13890,15867,18626,20437,20474,20908,22953,22953,21382,21011,21736,20831,26573,24005,22944,21838,20083,20845,21129,20160,19683,,,
Belgium,BEL,"Trademark applications, total",IP.TMK.TOTL,3214,3498,4138,3166,3238,3489,3675,3320,3482,3284,6323,,8091,7663,7385,7026,6357,7184,7279,7956,8048,8656,9289,10165,10732,18331,11959,24951,17585,19106,21044,17931,18969,19461,22188,24865,36012,34695,34614,36453,36722,33926,31756,31747,30321,38600,33975,30624,28897,25566,25799,25961,24533,24064,,,
Belgium,BEL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.901367,2573.289063,2699.040527,2902.77832,2974.144043,3129.521729,2966.261963,2977.107422,3103.194336,3154.335449,3294.278076,3401.221436,3413.712158,3519.044189,3731.961914,3878.186279,3982.983887,,,,
Belgium,BEL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.8245239,972.9324951,1006.309753,1063.243774,1405.094116,1459.845459,1485.431519,1472.638306,1410.058716,1431.907593,1353.002808,1387.406738,1462.427856,1471.52002,1316.174072,1378.799561,,,,,
Belgium,BEL,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13477829593,15704395243,16346161208,15375807398,18197887754,20958529240,23385203121,23738808555,24932327620,28302042123,29552842926,31948749412,34680646884,36503921134,,,,
Belgium,BEL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.184539201,10.73111062,10.91552472,8.878819382,8.941254603,8.560834832,8.860730563,8.403976069,7.440041664,7.983861849,10.42611562,10.47916271,10.00503949,11.35660992,,,,
Benin,BEN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861723.809,1594981.402,1971761.938,2755662.165,2981873.95,2881215.841,1907320.685,2321130.292,,,,
Benin,BEN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.447724,,20098.02227,,2019.072068,,,,,,
